date_range,raw_metar
2015-02-08,201502230910 METAR VABB 230910Z 27011KT 2500 FU NSC 32/19 Q1011 NOSIG=
2015-02-08,201502230905 METAR VABB NIL=
2015-02-08,201502230840 METAR VABB 230840Z 26009KT 2500 FU NSC 33/21 Q1012 NOSIG=
2015-02-08,201502230830 METAR VABB NIL=
2015-02-08,201502230810 METAR VABB 230810Z 27012KT 2500 FU NSC 33/18 Q1012 NOSIG=
2015-02-08,201502230805 METAR VABB NIL=
2015-02-08,201502230740 METAR VABB 230740Z 26012KT 2500 FU NSC 34/19 Q1012 NOSIG=
2015-02-08,201502230710 METAR VABB 230710Z 23007KT 2500 FU NSC 35/12 Q1013 NOSIG=
2015-02-08,201502230705 METAR VABB NIL=
2015-02-08,201502230640 METAR VABB 230640Z 22006KT 2500 FU NSC 35/13 Q1013 NOSIG=
2015-02-08,201502230630 METAR VABB NIL=
2015-02-08,201502230610 METAR VABB 230610Z 14003KT 2500 FU NSC 34/12 Q1014 NOSIG=
2015-02-08,201502230605 METAR VABB NIL=
2015-02-08,201502230510 METAR VABB 230510Z 13005KT 2200 FU NSC 32/13 Q1015 NOSIG=
2015-02-08,201502230505 METAR VABB NIL=
2015-02-08,201502230440 METAR VABB 230440Z 15005KT 2200 FU NSC 31/15 Q1015 NOSIG=
2015-02-08,201502230430 METAR VABB NIL=
2015-02-08,201502230410 METAR VABB 230410Z 14004KT 2100 FU NSC 30/15 Q1015 NOSIG=
2015-02-08,201502230405 METAR VABB NIL=
2015-02-08,201502230330 METAR VABB NIL=
2015-02-08,201502230310 METAR VABB 230310Z 00000KT 2100 FU NSC 27/15 Q1014 NOSIG=
2015-02-08,201502230305 METAR VABB NIL=
2015-02-08,201502230210 METAR VABB 230210Z 00000KT 1300 R27/P2000 HZ NSC 26/17 Q1013 NOSIG=
2015-02-08,201502230205 METAR VABB NIL=
2015-02-08,201502230110 METAR VABB 230110Z 15004KT 1800 HZ NSC 26/17 Q1012 NOSIG=
2015-02-08,201502230105 METAR VABB NIL=
2015-02-08,201502230040 METAR VABB 230040Z 00000KT 2100 HZ NSC 25/18 Q1012 TEMPO 1500 HZ=
2015-02-08,201502230010 METAR VABB 230010Z 00000KT 2100 HZ NSC 25/18 Q1011 NOSIG=
2015-02-08,201502230005 METAR VABB NIL=
2015-02-08,201502222340 METAR VABB 222340Z 00000KT 2100 HZ NSC 25/18 Q1011 NOSIG=
2015-02-08,201502222310 METAR VABB 222310Z 10003KT 2100 HZ NSC 26/19 Q1011 NOSIG=
2015-02-08,201502222305 METAR VABB NIL=
2015-02-08,201502222240 METAR VABB 222240Z 10003KT 2100 FU NSC 26/16 Q1011 NOSIG=
2015-02-08,201502222210 METAR VABB 222210Z 03003KT 2100 FU NSC 27/15 Q1011 NOSIG=
2015-02-08,201502222205 METAR VABB NIL=
2015-02-08,201502222140 METAR VABB 222140Z 00000KT 2100 FU NSC 27/16 Q1011 NOSIG=
2015-02-08,201502222110 METAR VABB 222110Z 00000KT 2500 FU NSC 27/16 Q1011 NOSIG=
2015-02-08,201502222105 METAR VABB NIL=
2015-02-08,201502222040 METAR VABB 222040Z 00000KT 2500 FU NSC 26/16 Q1012 NOSIG=
2015-02-08,201502222030 METAR VABB NIL=
2015-02-08,201502222010 METAR VABB 222010Z 00000KT 2500 FU NSC 27/16 Q1012 NOSIG=
2015-02-08,201502222005 METAR VABB NIL=
2015-02-08,201502221940 METAR VABB 221940Z 00000KT 2500 FU NSC 27/16 Q1012 NOSIG=
2015-02-08,201502221930 METAR VABB NIL=
2015-02-08,201502221905 METAR VABB NIL=
2015-02-08,201502221830 METAR VABB NIL=
2015-02-08,201502221805 METAR VABB NIL=
2015-02-08,201502221730 METAR VABB NIL=
2015-02-08,201502221705 METAR VABB NIL=
2015-02-08,201502221640 METAR VABB 221640Z 27004KT 2200 FU NSC 29/14 Q1013 NOSIG=
2015-02-08,201502221610 METAR VABB 221610Z 24004KT 3000 FU NSC 31/13 Q1013 NOSIG=
2015-02-08,201502221605 METAR VABB NIL=
2015-02-08,201502221540 METAR VABB 221540Z 00000KT 3000 FU NSC 30/13 Q1013 NOSIG=
2015-02-08,201502221510 METAR VABB 221510Z 30004KT 3000 FU NSC 31/13 Q1013 NOSIG=
2015-02-08,201502221505 METAR VABB NIL=
2015-02-08,201502221430 METAR VABB NIL=
2015-02-08,201502221410 METAR VABB 221410Z 32004KT 3500 FU NSC 31/13 Q1012 NOSIG=
2015-02-08,201502221405 METAR VABB NIL=
2015-02-08,201502221340 METAR VABB 221340Z 30005KT 4000 FU NSC 31/12 Q1012 NOSIG=
2015-02-08,201502221330 METAR VABB NIL=
2015-02-08,201502221310 METAR VABB 221310Z 31006KT 4000 FU NSC 31/13 Q1011 NOSIG=
2015-02-08,201502221305 METAR VABB NIL=
2015-02-08,201502221240 METAR VABB 221240Z 30010KT 4000 FU NSC 31/14 Q1011 NOSIG=
2015-02-08,201502221230 METAR VABB NIL=
2015-02-08,201502221210 METAR VABB 221210Z 30010KT 4000 FU NSC 31/17 Q1011 NOSIG=
2015-02-08,201502221205 METAR VABB NIL=
2015-02-08,201502221140 METAR VABB 221140Z 30008KT 4000 FU NSC 32/17 Q1010 NOSIG=
2015-02-08,201502221130 METAR VABB NIL=
2015-02-08,201502221110 METAR VABB 221110Z 29007KT 4000 FU NSC 34/19 Q1010 NOSIG=
2015-02-08,201502221105 METAR VABB NIL=
2015-02-08,201502221040 METAR VABB 221040Z 26012KT 4500 FU FEW100 34/16 Q1010 NOSIG=
2015-02-08,201502221010 METAR VABB 221010Z 25010KT 4500 FU FEW100 35/14 Q1010 NOSIG=
2015-02-08,201502221005 METAR VABB NIL=
2015-02-08,201502220940 METAR VABB 220940Z 29010KT 4500 FU NSC 34/17 Q1010 NOSIG=
2015-02-08,201502220910 METAR VABB 220910Z 28010KT 4500 FU NSC 37/12 Q1010 NOSIG=
2015-02-08,201502220905 METAR VABB NIL=
2015-02-08,201502220840 METAR VABB 220840Z 13005KT 4500 FU NSC 38/07 Q1011 NOSIG=
2015-02-08,201502220830 METAR VABB NIL=
2015-02-08,201502220810 METAR VABB 220810Z 14005KT 4500 FU NSC 37/08 Q1012 NOSIG=
2015-02-08,201502220805 METAR VABB NIL=
2015-02-08,201502220740 METAR VABB 220740Z 12006KT 4500 FU NSC 38/10 Q1012 NOSIG=
2015-02-08,201502220710 METAR VABB 220710Z 15008KT 4000 FU NSC 37/10 Q1013 NOSIG=
2015-02-08,201502220705 METAR VABB NIL=
2015-02-08,201502220640 METAR VABB 220640Z 13008KT 4000 FU NSC 37/10 Q1013 NOSIG=
2015-02-08,201502220605 METAR VABB NIL=
2015-02-08,201502220540 METAR VABB 220540Z 13009KT 2500 FU NSC 35/10 Q1014 NOSIG=
2015-02-08,201502220510 METAR VABB 220510Z 12006KT 2500 FU NSC 34/10 Q1014 NOSIG=
2015-02-08,201502220505 METAR VABB NIL=
2015-02-08,201502220440 METAR VABB 220440Z 11006KT 2500 FU NSC 34/11 Q1014 NOSIG=
2015-02-08,201502220410 METAR VABB 220410Z 12006KT 2500 FU NSC 33/11 Q1014 NOSIG=
2015-02-08,201502220405 METAR VABB NIL=
2015-02-08,201502220305 METAR VABB NIL=
2015-02-08,201502220230 METAR VABB NIL=
2015-02-08,201502220210 METAR VABB 220210Z 00000KT 2500 FU NSC 25/12 Q1013 NOSIG=
2015-02-08,201502220205 METAR VABB NIL=
2015-02-08,201502220140 METAR VABB 220140Z 00000KT 2500 FU NSC 25/11 Q1012 NOSIG=
2015-02-08,201502220110 METAR VABB 220110Z 00000KT 2500 FU NSC 25/11 Q1012 NOSIG=
2015-02-08,201502220105 METAR VABB NIL=
2015-02-08,201502220040 METAR VABB 220040Z 13003KT 2500 FU NSC 26/11 Q1012 NOSIG=
2015-02-08,201502220010 METAR VABB 220010Z 12004KT 2500 FU NSC 26/10 Q1011 NOSIG=
2015-02-08,201502220005 METAR VABB NIL=
2015-02-08,201502212340 METAR VABB 212340Z 12003KT 2500 FU NSC 26/11 Q1011 NOSIG=
2015-02-08,201502212310 METAR VABB 212310Z 16004KT 2500 FU NSC 26/11 Q1011 NOSIG=
2015-02-08,201502212305 METAR VABB NIL=
2015-02-08,201502212240 METAR VABB 212240Z 14003KT 2500 FU NSC 28/11 Q1011 NOSIG=
2015-02-08,201502212210 METAR VABB 212210Z 09008KT 2500 FU NSC 30/09 Q1011 NOSIG=
2015-02-08,201502212205 METAR VABB NIL=
2015-02-08,201502212140 METAR VABB 212140Z 10005KT 2500 FU NSC 30/09 Q1010 NOSIG=
2015-02-08,201502212110 METAR VABB 212110Z 04006KT 2500 FU NSC 31/09 Q1011 NOSIG=
2015-02-08,201502212105 METAR VABB NIL=
2015-02-08,201502212040 METAR VABB 212040Z 05006KT 2500 FU NSC 31/09 Q1011 NOSIG=
2015-02-08,201502212010 METAR VABB 212010Z 04006KT 2500 FU NSC 30/09 Q1011 NOSIG=
2015-02-08,201502212005 METAR VABB NIL=
2015-02-08,201502211940 METAR VABB 211940Z 00000KT 2500 FU NSC 29/13 Q1011 NOSIG=
2015-02-08,201502211930 METAR VABB NIL=
2015-02-08,201502211910 METAR VABB 211910Z 17004KT 2500 FU NSC 30/09 Q1011 NOSIG=
2015-02-08,201502211905 METAR VABB NIL=
2015-02-08,201502211840 METAR VABB 211840Z 00000KT 2500 FU NSC 30/10 Q1011 NOSIG=
2015-02-08,201502211830 METAR VABB NIL=
2015-02-08,201502211810 METAR VABB 211810Z 00000KT 2500 FU NSC 29/15 Q1011 NOSIG=
2015-02-08,201502211805 METAR VABB NIL=
2015-02-08,201502211740 METAR VABB 211740Z 00000KT 2500 FU NSC 29/16 Q1012 NOSIG=
2015-02-08,201502211710 METAR VABB 211710Z 00000KT 2500 FU NSC 30/17 Q1012 NOSIG=
2015-02-08,201502211705 METAR VABB NIL=
2015-02-08,201502211640 METAR VABB 211640Z 00000KT 2500 FU NSC 30/17 Q1011 NOSIG=
2015-02-08,201502211610 METAR VABB 211610Z 00000KT 3000 FU NSC 29/17 Q1011 NOSIG=
2015-02-08,201502211605 METAR VABB NIL=
2015-02-08,201502211540 METAR VABB 211540Z 00000KT 3000 FU NSC 30/17 Q1011 NOSIG=
2015-02-08,201502211530 METAR VABB NIL=
2015-02-08,201502211510 METAR VABB 211510Z 34004KT 3000 FU NSC 31/17 Q1011 NOSIG=
2015-02-08,201502211505 METAR VABB NIL=
2015-02-08,201502211440 METAR VABB 211440Z 35004KT 3000 FU NSC 31/15 Q1010 NOSIG=
2015-02-08,201502211410 METAR VABB 211410Z 27006KT 3000 FU NSC 32/14 Q1010 NOSIG=
2015-02-08,201502211405 METAR VABB NIL=
2015-02-08,201502211305 METAR VABB NIL=
2015-02-08,201502211210 METAR VABB 211210Z 30007KT 6000 NSC 34/14 Q1010 NOSIG=
2015-02-08,201502211205 METAR VABB NIL=
2015-02-08,201502211140 METAR VABB 211140Z 28008KT 6000 NSC 35/15 Q1009 NOSIG=
2015-02-08,201502211110 METAR VABB 211110Z 29008KT 5000 FU NSC 35/13 Q1009 NOSIG=
2015-02-08,201502211105 METAR VABB NIL=
2015-02-08,201502211030 METAR VABB NIL=
2015-02-08,201502211010 METAR VABB 211010Z 03010KT 6000 NSC 39/05 Q1009 BECMG 5000 FU=
2015-02-08,201502211005 METAR VABB NIL=
2015-02-08,201502210940 METAR VABB 210940Z 03004KT 6000 NSC 38/06 Q1009 NOSIG=
2015-02-08,201502210930 METAR VABB NIL=
2015-02-08,201502210910 METAR VABB 210910Z 08004KT 6000 NSC 37/07 Q1010 NOSIG=
2015-02-08,201502210905 METAR VABB NIL=
2015-02-08,201502210810 METAR VABB 210810Z 04011KT 4000 FU NSC 37/09 Q1011 NOSIG=
2015-02-08,201502210805 METAR VABB NIL=
2015-02-08,201502210740 METAR VABB 210740Z 08010KT 4000 FU NSC 37/10 Q1012 NOSIG=
2015-02-08,201502210710 METAR VABB 210710Z 07009KT 4000 FU NSC 36/11 Q1012 NOSIG=
2015-02-08,201502210705 METAR VABB NIL=
2015-02-08,201502210640 METAR VABB 210640Z 05007KT 4000 FU NSC 35/11 Q1013 NOSIG=
2015-02-08,201502210610 METAR VABB 210610Z 06009KT 4000 FU NSC 34/11 Q1013 NOSIG=
2015-02-08,201502210605 METAR VABB NIL=
2015-02-08,201502210540 METAR VABB 210540Z 04009KT 4000 FU NSC 34/10 Q1014 NOSIG=
2015-02-08,201502210505 METAR VABB NIL=
2015-02-08,201502210440 METAR VABB 210440Z 04008KT 2800 FU NSC 31/11 Q1014 BECMG 3000 FU=
2015-02-08,201502210410 METAR VABB 210410Z 03007KT 2500 FU NSC 30/12 Q1014 NOSIG=
2015-02-08,201502210405 METAR VABB NIL=
2015-02-08,201502210305 METAR VABB NIL=
2015-02-08,201502210240 METAR VABB 210240Z 00000KT 1700 FU NSC 25/17 Q1013 NOSIG=
2015-02-08,201502210230 METAR VABB NIL=
2015-02-08,201502210210 METAR VABB 210210Z 00000KT 2100 HZ NSC 24/17 Q1012 NOSIG=
2015-02-08,201502210205 METAR VABB NIL=
2015-02-08,201502210140 METAR VABB 210140Z 00000KT 1800 HZ NSC 24/18 Q1012 NOSIG=
2015-02-08,201502210130 METAR VABB NIL=
2015-02-08,201502210110 METAR VABB 210110Z 07003KT 2200 HZ NSC 25/17 Q1012 NOSIG=
2015-02-08,201502210105 METAR VABB NIL=
2015-02-08,201502210040 METAR VABB 210040Z 00000KT 2200 HZ NSC 24/18 Q1011 NOSIG=
2015-02-08,201502210030 METAR VABB NIL=
2015-02-08,201502210010 METAR VABB 210010Z 27005KT 2200 HZ NSC 24/19 Q1011 NOSIG=
2015-02-08,201502210005 METAR VABB NIL=
2015-02-08,201502202340 METAR VABB 202340Z 00000KT 2500 HZ NSC 24/18 Q1010 NOSIG=
2015-02-08,201502202330 METAR VABB NIL=
2015-02-08,201502202310 METAR VABB 202310Z 20004KT 2500 HZ NSC 25/18 Q1010 NOSIG=
2015-02-08,201502202305 METAR VABB NIL=
2015-02-08,201502202240 METAR VABB 202240Z 00000KT 2500 HZ NSC 25/19 Q1010 NOSIG=
2015-02-08,201502202210 METAR VABB 202210Z 00000KT 2500 HZ NSC 25/19 Q1010 NOSIG=
2015-02-08,201502202205 METAR VABB NIL=
2015-02-08,201502202140 METAR VABB 202140Z 00000KT 2500 HZ NSC 25/19 Q1010 NOSIG=
2015-02-08,201502202110 METAR VABB 202110Z 03003KT 3000 HZ NSC 25/19 Q1011 NOSIG=
2015-02-08,201502202105 METAR VABB NIL=
2015-02-08,201502202040 METAR VABB 202040Z 00000KT 3000 HZ NSC 25/19 Q1011 NOSIG=
2015-02-08,201502202010 METAR VABB 202010Z 00000KT 3000 HZ NSC 25/19 Q1011 NOSIG=
2015-02-08,201502202005 METAR VABB NIL=
2015-02-08,201502201940 METAR VABB 201940Z 34003KT 3000 HZ NSC 25/20 Q1011 NOSIG=
2015-02-08,201502201930 METAR VABB NIL=
2015-02-08,201502201910 METAR VABB 201910Z 03003KT 3000 HZ NSC 26/20 Q1012 NOSIG=
2015-02-08,201502201905 METAR VABB NIL=
2015-02-08,201502201840 METAR VABB 201840Z 00000KT 3000 HZ NSC 26/20 Q1012 NOSIG=
2015-02-08,201502201830 METAR VABB NIL=
2015-02-08,201502201810 METAR VABB 201810Z 00000KT 3000 HZ NSC 26/20 Q1012 NOSIG=
2015-02-08,201502201805 METAR VABB NIL=
2015-02-08,201502201740 METAR VABB 201740Z 00000KT 3000 HZ NSC 26/20 Q1012 NOSIG=
2015-02-08,201502201730 METAR VABB NIL=
2015-02-08,201502201710 METAR VABB 201710Z 00000KT 3000 HZ NSC 27/20 Q1012 NOSIG=
2015-02-08,201502201705 METAR VABB NIL=
2015-02-08,201502201640 METAR VABB 201640Z 00000KT 3000 HZ NSC 27/20 Q1012 NOSIG=
2015-02-08,201502201610 METAR VABB 201610Z 00000KT 3000 HZ NSC 27/20 Q1012 NOSIG=
2015-02-08,201502201605 METAR VABB NIL=
2015-02-08,201502201530 METAR VABB NIL=
2015-02-08,201502201510 METAR VABB 201510Z 35003KT 3300 HZ NSC 28/20 Q1012 NOSIG=
2015-02-08,201502201505 METAR VABB NIL=
2015-02-08,201502201440 METAR VABB 201440Z 32003KT 3500 HZ NSC 28/20 Q1011 NOSIG=
2015-02-08,201502201430 METAR VABB NIL=
2015-02-08,201502201410 METAR VABB 201410Z 34003KT 4000 FU NSC 28/19 Q1011 NOSIG=
2015-02-08,201502201405 METAR VABB NIL=
2015-02-08,201502201340 METAR VABB 201340Z 31005KT 5000 FU NSC 28/19 Q1011 BECMG 4000=
2015-02-08,201502201305 METAR VABB NIL=
2015-02-08,201502201240 METAR VABB 201240Z 30008KT 6000 NSC 29/20 Q1010 BECMG 5000 FU=
2015-02-08,201502201210 METAR VABB 201210Z 32011KT 6000 NSC 29/20 Q1010 NOSIG=
2015-02-08,201502201205 METAR VABB NIL=
2015-02-08,201502201140 METAR VABB 201140Z 32009KT 6000 NSC 30/21 Q1010 NOSIG=
2015-02-08,201502201110 METAR VABB 201110Z 30010KT 5000 FU NSC 30/20 Q1010 NOSIG=
2015-02-08,201502201105 METAR VABB NIL=
2015-02-08,201502201010 METAR VABB 201010Z 31009KT 4000 FU NSC 29/16 Q1010 NOSIG=
2015-02-08,201502201005 METAR VABB NIL=
2015-02-08,201502200940 METAR VABB 200940Z 29009KT 4000 FU NSC 29/18 Q1010 NOSIG=
2015-02-08,201502200910 METAR VABB 200910Z 28008KT 4000 FU NSC 29/17 Q1011 NOSIG=
2015-02-08,201502200905 METAR VABB NIL=
2015-02-08,201502200840 METAR VABB 200840Z 27008KT 4000 FU NSC 31/21 Q1011 NOSIG=
2015-02-08,201502200830 METAR VABB NIL=
2015-02-08,201502200810 METAR VABB 200810Z 25012KT 4000 FU NSC 31/21 Q1012 NOSIG=
2015-02-08,201502200805 METAR VABB NIL=
2015-02-08,201502200740 METAR VABB 200740Z 26010KT 4000 FU NSC 30/20 Q1012 NOSIG=
2015-02-08,201502200710 METAR VABB 200710Z 26009KT 4000 FU NSC 30/20 Q1013 NOSIG=
2015-02-08,201502200705 METAR VABB NIL=
2015-02-08,201502200640 METAR VABB 200640Z 30003KT 3500 FU NSC 31/13 Q1013 NOSIG=
2015-02-08,201502200610 METAR VABB 200610Z 20003KT 3500 FU NSC 30/15 Q1014 NOSIG=
2015-02-08,201502200605 METAR VABB NIL=
2015-02-08,201502200540 METAR VABB 200540Z 04006KT 3500 FU NSC 29/16 Q1014 NOSIG=
2015-02-08,201502200530 METAR VABB NIL=
2015-02-08,201502200510 METAR VABB 200510Z 36003KT 3200 FU NSC 28/17 Q1015 NOSIG=
2015-02-08,201502200505 METAR VABB NIL=
2015-02-08,201502200440 METAR VABB 200440Z 33006KT 3000 FU NSC 27/17 Q1015 NOSIG=
2015-02-08,201502200410 METAR VABB 200410Z 31005KT 3000 FU NSC 26/18 Q1015 NOSIG=
2015-02-08,201502200405 METAR VABB NIL=
2015-02-08,201502200340 METAR VABB 200340Z 01006KT 3000 FU NSC 25/19 Q1014 NOSIG=
2015-02-08,201502200305 METAR VABB NIL=
2015-02-08,201502200240 METAR VABB 200240Z 01003KT 2600 HZ NSC 23/16 Q1013 BECMG 3000 FU=
2015-02-08,201502200230 METAR VABB NIL=
2015-02-08,201502200210 METAR VABB 200210Z 01003KT 2800 HZ FEW100 23/15 Q1013 NOSIG=
2015-02-08,201502200205 METAR VABB NIL=
2015-02-08,201502200140 METAR VABB 200140Z 00000KT 2500 HZ FEW100 22/15 Q1013 NOSIG=
2015-02-08,201502200130 METAR VABB NIL=
2015-02-08,201502200110 METAR VABB 200110Z 00000KT 3000 HZ FEW100 23/15 Q1012 NOSIG=
2015-02-08,201502200105 METAR VABB NIL=
2015-02-08,201502200040 METAR VABB 200040Z 00000KT 3000 HZ NSC 23/16 Q1012 NOSIG=
2015-02-08,201502200030 METAR VABB NIL=
2015-02-08,201502200010 METAR VABB 200010Z 00000KT 3000 HZ NSC 23/16 Q1011 NOSIG=
2015-02-08,201502200005 METAR VABB NIL=
2015-02-08,201502192340 METAR VABB 192340Z 00000KT 3000 HZ NSC 22/16 Q1011 NOSIG=
2015-02-08,201502192330 METAR VABB NIL=
2015-02-08,201502192310 METAR VABB 192310Z 02003KT 3000 HZ NSC 23/17 Q1011 NOSIG=
2015-02-08,201502192305 METAR VABB NIL=
2015-02-08,201502192240 METAR VABB 192240Z 00000KT 3000 HZ NSC 22/19 Q1011 NOSIG=
2015-02-08,201502192230 METAR VABB NIL=
2015-02-08,201502192210 METAR VABB 192210Z 00000KT 3000 HZ NSC 23/19 Q1011 NOSIG=
2015-02-08,201502192205 METAR VABB NIL=
2015-02-08,201502192140 METAR VABB 192140Z 00000KT 3000 HZ NSC 23/19 Q1011 NOSIG=
2015-02-08,201502192130 METAR VABB NIL=
2015-02-08,201502192110 METAR VABB 192110Z 00000KT 3000 HZ NSC 23/19 Q1012 NOSIG=
2015-02-08,201502192105 METAR VABB NIL=
2015-02-08,201502192040 METAR VABB 192040Z 00000KT 3000 HZ NSC 23/19 Q1012 NOSIG=
2015-02-08,201502192030 METAR VABB NIL=
2015-02-08,201502192010 METAR VABB 192010Z 00000KT 3000 HZ NSC 24/19 Q1012 NOSIG=
2015-02-08,201502192005 METAR VABB NIL=
2015-02-08,201502191910 METAR VABB 191910Z 00000KT 3500 HZ NSC 24/20 Q1012 NOSIG=
2015-02-08,201502191905 METAR VABB NIL=
2015-02-08,201502191840 METAR VABB 191840Z 00000KT 3500 HZ NSC 24/20 Q1012 NOSIG=
2015-02-08,201502191830 METAR VABB NIL=
2015-02-08,201502191810 METAR VABB 191810Z 00000KT 3500 HZ NSC 25/20 Q1013 NOSIG=
2015-02-08,201502191805 METAR VABB NIL=
2015-02-08,201502191740 METAR VABB 191740Z 00000KT 3500 HZ NSC 25/21 Q1013 NOSIG=
2015-02-08,201502191710 METAR VABB 191710Z 00000KT 3500 HZ NSC 25/21 Q1013 NOSIG=
2015-02-08,201502191705 METAR VABB NIL=
2015-02-08,201502191640 METAR VABB 191640Z 00000KT 3500 HZ NSC 26/21 Q1013 NOSIG=
2015-02-08,201502191610 METAR VABB 191610Z 00000KT 3500 HZ NSC 26/21 Q1012 NOSIG=
2015-02-08,201502191605 METAR VABB NIL=
2015-02-08,201502191540 METAR VABB 191540Z 31004KT 3500 HZ NSC 26/21 Q1012 NOSIG=
2015-02-08,201502191530 METAR VABB NIL=
2015-02-08,201502191510 METAR VABB 191510Z 30007KT 3500 FU NSC 26/21 Q1011 NOSIG=
2015-02-08,201502191505 METAR VABB NIL=
2015-02-08,201502191440 METAR VABB 191440Z 30006KT 3500 FU NSC 26/21 Q1011 NOSIG=
2015-02-08,201502191430 METAR VABB NIL=
2015-02-08,201502191410 METAR VABB 191410Z 31007KT 3500 FU NSC 26/20 Q1010 NOSIG=
2015-02-08,201502191405 METAR VABB NIL=
2015-02-08,201502191340 METAR VABB 191340Z 30006KT 4000 FU NSC 27/19 Q1010 NOSIG=
2015-02-08,201502191330 METAR VABB NIL=
2015-02-08,201502191310 METAR VABB 191310Z 29006KT 4000 FU NSC 27/19 Q1010 NOSIG=
2015-02-08,201502191305 METAR VABB NIL=
2015-02-08,201502191240 METAR VABB 191240Z 28010KT 5000 FU NSC 28/19 Q1009 NOSIG=
2015-02-08,201502191230 METAR VABB NIL=
2015-02-08,201502191210 METAR VABB 191210Z 31009KT 5000 FU NSC 29/18 Q1009 NOSIG=
2015-02-08,201502191205 METAR VABB NIL=
2015-02-08,201502191140 METAR VABB 191140Z 28009KT 5000 FU NSC 29/18 Q1009 NOSIG=
2015-02-08,201502191130 METAR VABB NIL=
2015-02-08,201502191105 METAR VABB NIL=
2015-02-08,201502191040 METAR VABB 191040Z 28012KT 4000 FU NSC 30/19 Q1009 NOSIG=
2015-02-08,201502191030 METAR VABB NIL=
2015-02-08,201502191010 METAR VABB 191010Z 28010KT 4000 FU NSC 30/20 Q1009 NOSIG=
2015-02-08,201502191005 METAR VABB NIL=
2015-02-08,201502190940 METAR VABB 190940Z 28011KT 4000 FU NSC 30/20 Q1010 NOSIG=
2015-02-08,201502190930 METAR VABB NIL=
2015-02-08,201502190910 METAR VABB 190910Z 27010KT 4000 FU NSC 30/20 Q1010 NOSIG=
2015-02-08,201502190905 METAR VABB NIL=
2015-02-08,201502190840 METAR VABB 190840Z 27011KT 4000 FU NSC 30/20 Q1011 NOSIG=
2015-02-08,201502190830 METAR VABB NIL=
2015-02-08,201502190810 METAR VABB 190810Z 27010KT 4000 FU NSC 29/20 Q1011 NOSIG=
2015-02-08,201502190805 METAR VABB NIL=
2015-02-08,201502190740 METAR VABB 190740Z 26011KT 4000 FU NSC 29/20 Q1011 NOSIG=
2015-02-08,201502190730 METAR VABB NIL=
2015-02-08,201502190710 METAR VABB 190710Z 26010KT 4000 FU NSC 30/19 Q1012 NOSIG=
2015-02-08,201502190705 METAR VABB NIL=
2015-02-08,201502190640 METAR VABB 190640Z 25010KT 4000 FU NSC 31/18 Q1012 NOSIG=
2015-02-08,201502190610 METAR VABB 190610Z 26005KT 3500 FU NSC 31/14 Q1013 BECMG 4000=
2015-02-08,201502190605 METAR VABB NIL=
2015-02-08,201502190540 METAR VABB 190540Z VRB03KT 3500 FU NSC 30/12 Q1014 NOSIG=
2015-02-08,201502190505 METAR VABB NIL=
2015-02-08,201502190440 METAR VABB 190440Z 08004KT 2500 FU NSC 28/15 Q1014 NOSIG=
2015-02-08,201502190405 METAR VABB NIL=
2015-02-08,201502190340 METAR VABB 190340Z 00000KT 1900 HZ NSC 25/19 Q1013 NOSIG=
2015-02-08,201502190310 METAR VABB 190310Z 00000KT 1600 HZ NSC 24/21 Q1013 NOSIG=
2015-02-08,201502190305 METAR VABB NIL=
2015-02-08,201502190240 METAR VABB 190240Z 35004KT 1600 HZ NSC 23/21 Q1012 NOSIG=
2015-02-08,201502190205 METAR VABB NIL=
2015-02-08,201502190110 METAR VABB 190110Z 09004KT 1800 HZ NSC 23/20 Q1011 NOSIG=
2015-02-08,201502190105 METAR VABB NIL=
2015-02-08,201502190040 METAR VABB 190040Z 00000KT 1800 HZ NSC 23/21 Q1011 NOSIG=
2015-02-08,201502190010 METAR VABB 190010Z 00000KT 1800 HZ NSC 23/20 Q1010 NOSIG=
2015-02-08,201502190005 METAR VABB NIL=
2015-02-08,201502182340 METAR VABB 182340Z 09003KT 1900 HZ NSC 23/21 Q1010 NOSIG=
2015-02-08,201502182310 METAR VABB 182310Z 00000KT 2100 HZ NSC 23/21 Q1010 NOSIG=
2015-02-08,201502182305 METAR VABB NIL=
2015-02-08,201502182240 METAR VABB 182240Z 00000KT 2300 HZ NSC 23/21 Q1010 NOSIG=
2015-02-08,201502182210 METAR VABB 182210Z 00000KT 2500 HZ NSC 23/21 Q1010 NOSIG=
2015-02-08,201502182205 METAR VABB NIL=
2015-02-08,201502182140 METAR VABB 182140Z 04006KT 2500 HZ NSC 24/22 Q1010 NOSIG=
2015-02-08,201502182110 METAR VABB 182110Z 01004KT 3000 HZ NSC 24/20 Q1011 NOSIG=
2015-02-08,201502182105 METAR VABB NIL=
2015-02-08,201502182040 METAR VABB 182040Z 33004KT 3000 HZ NSC 24/20 Q1011 NOSIG=
2015-02-08,201502182030 METAR VABB NIL=
2015-02-08,201502182010 METAR VABB 182010Z 33005KT 3000 HZ NSC 24/20 Q1011 NOSIG=
2015-02-08,201502182005 METAR VABB NIL=
2015-02-08,201502181940 METAR VABB 181940Z 34005KT 3000 HZ NSC 24/20 Q1011 NOSIG=
2015-02-08,201502181930 METAR VABB NIL=
2015-02-08,201502181905 METAR VABB NIL=
2015-02-08,201502181840 METAR VABB 181840Z 31004KT 2800 HZ NSC 25/21 Q1012 NOSIG=
